txn_id,timestamp,sender_account,receiver_account,amount,txn_type,is_fraud,amount_log,hour_of_day,day_of_week,is_weekend,is_night,is_cross_branch,amount_bucket,type_NEFT,type_UPI,type_ATM,type_DEPOSIT,type_IMPS,channel_mobile,channel_internet,is_new_receiver,is_cross_bank_upi,upi_new_recv_risk,receiver_total_recv_count,sender_total_unique_receivers,sender_txn_count_1h,sender_txn_count_24h,sender_avg_amount,sender_std_amount,amount_deviation,sender_unique_receivers_1h,time_since_last_txn_min,hour_velocity_ratio,near_any_threshold,near_50k_threshold,near_100k_threshold,near_1m_threshold,is_round_10k,is_round_1k,high_velocity_1h,high_velocity_24h,rapid_succession,amount_gt_5x_avg,sender_mule_score,sender_in_ring,sender_passthrough_ratio,sender_is_new_account,receiver_mule_score,receiver_in_ring,receiver_unique_senders_total,receiver_is_pure_receiver,receiver_is_suspected_mule,receiver_is_new_account,kyc_risk_flag,cibil_high_txn_flag
TXN_00003495,2026-03-01 09:13:22,C1433979761,C898219424,306102.95,ATM,0,12.63168002912989,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,306102.95,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.16,0,8,1,0,0,0,0
TXN_00003496,2026-03-01 09:13:23,C1690748786,C1205232478,3530.56,ATM,0,8.169494978652263,9,6,1,0,1,1.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,3530.56,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00003497,2026-03-01 09:13:24,C282383054,C1463361810,117373.43,DEPOSIT,0,11.67312436026874,9,6,1,0,1,4.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,117373.43,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00003498,2026-03-01 09:13:25,C680732215,C1054410157,117124.07,DEPOSIT,0,11.670997617192626,9,6,1,0,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,117124.07,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00003499,2026-03-01 09:13:26,C392250463,M1322928576,13008.17,UPI,0,9.47340977239226,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,0,1,1,1,1.0,1.0,13008.17,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003500,2026-03-01 09:13:30,C1649846703,C1776971477,126238.29,ATM,0,11.745934511856028,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,126238.29,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00003501,2026-03-01 09:13:31,C452068105,C703083527,27018.1,ATM,0,10.204299302299193,9,6,1,0,1,2.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,27018.1,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003502,2026-03-01 09:13:32,C1072555472,M897077980,9989.51,UPI,0,9.20939092139059,9,6,1,0,1,2.0,0,1,0,0,0,0,0,1,1,0,1,1,1.0,1.0,9989.51,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003503,2026-03-01 09:13:34,C225022300,C413400814,1350223.37,NEFT,0,14.115781336604922,9,6,1,0,1,4.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,1350223.37,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003504,2026-03-01 09:13:37,C434670017,M150777605,21491.61,UPI,0,9.975464434099942,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,1,1,1,1.0,1.0,21491.61,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003505,2026-03-01 09:13:37,C1054101435,M1705346577,40662.45,UPI,0,10.613084933558188,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,1,1,1,1,1.0,1.0,40662.45,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003506,2026-03-01 09:13:37,C1412114720,C813163690,251118.67,ATM,0,12.433684877402197,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,251118.67,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00003507,2026-03-01 09:13:38,C1226826070,C573275881,182755.22,ATM,0,12.115908412600543,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,182755.22,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003508,2026-03-01 09:13:39,C377020899,M1098400500,876.83,UPI,0,6.777452953020101,9,6,1,0,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,876.83,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003509,2026-03-01 09:13:40,C1554061089,C1459757869,274259.58,ATM,0,12.521833955333204,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,2,1,1.0,1.0,274259.58,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00003511,2026-03-01 09:13:41,C1591821227,M490347577,3326.12,UPI,0,8.10986234389823,9,6,1,0,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,3326.12,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003510,2026-03-01 09:13:41,C936540160,C1931283804,267433.5,ATM,0,12.496629955522055,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,267433.5,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003512,2026-03-01 09:13:44,C1134369974,C1335084969,158362.53,DEPOSIT,0,11.972648491954198,9,6,1,0,0,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,158362.53,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003513,2026-03-01 09:13:46,C377476021,C185353840,174780.59,ATM,0,12.071292416290861,9,6,1,0,1,4.0,0,0,1,0,0,0,0,1,0,0,2,1,1.0,1.0,174780.59,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003514,2026-03-01 09:13:47,C690960609,C1584207980,277773.08,DEPOSIT,0,12.534563400413605,9,6,1,0,1,4.0,0,0,0,1,0,0,0,1,0,0,1,1,1.0,1.0,277773.08,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003515,2026-03-01 09:13:47,C111550967,C1227659410,36267.35,ATM,0,10.498700739099883,9,6,1,0,1,2.0,0,0,1,0,0,0,0,1,0,0,1,1,1.0,1.0,36267.35,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003516,2026-03-01 09:13:49,C1726990804,M1668871874,8562.17,UPI,0,9.055225727684434,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,0,0,1,1,1.0,1.0,8562.17,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003517,2026-03-01 09:13:52,C241871972,M221493090,3134.87,UPI,0,8.050661926529422,9,6,1,0,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,3134.87,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003518,2026-03-01 09:13:54,C1558675908,C1242584406,145237.73,ATM,0,11.886134081342425,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,145237.73,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,1
TXN_00003519,2026-03-01 09:13:55,C602948456,C1665979484,48037.48,ATM,0,10.779757635393604,9,6,1,0,1,2.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,48037.48,1.0,0.0,1.0,9999.0,10.0,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00003520,2026-03-01 09:13:56,C34497948,M944603436,6347.96,UPI,0,8.756046298945847,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,6347.96,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003521,2026-03-01 09:13:57,C1366784585,M1678384250,1554.05,UPI,0,7.349262978437231,9,6,1,0,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,1554.05,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003522,2026-03-01 09:13:57,C315361330,M1174065382,9808.27,UPI,0,9.191083135927155,9,6,1,0,0,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,9808.27,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003523,2026-03-01 09:14:01,C1311628015,M1650043619,3743.37,UPI,0,8.22800865750096,9,6,1,0,1,1.0,0,1,0,0,0,0,1,1,0,0,1,1,1.0,1.0,3743.37,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003524,2026-03-01 09:14:03,C1262316457,C292665982,60369.22,ATM,0,11.008251215977968,9,6,1,0,1,3.0,0,0,1,0,0,0,0,1,0,0,1,1,1.0,1.0,60369.22,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003525,2026-03-01 09:14:04,C466534859,C1233472915,72474.65,ATM,0,11.191005922359503,9,6,1,0,1,3.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,72474.65,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00003526,2026-03-01 09:14:08,C901313550,C805621075,97956.46,ATM,0,11.49228858177935,9,6,1,0,1,3.0,0,0,1,0,0,0,0,1,0,0,1,1,1.0,1.0,97956.46,1.0,0.0,1.0,9999.0,10.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00003527,2026-03-01 09:14:09,C986857680,M1543207874,12393.15,UPI,0,9.424979866079122,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,0,1,1,1,1.0,1.0,12393.15,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003528,2026-03-01 09:14:09,C1103609061,M1710637628,15367.15,UPI,0,9.640052464942144,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,1,1,1,1,1.0,1.0,15367.15,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003529,2026-03-01 09:14:09,C1260920218,C1277716905,29468.66,ATM,0,10.291116538508756,9,6,1,0,1,2.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,29468.66,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003530,2026-03-01 09:14:10,C848761181,M1128830314,6868.49,UPI,0,8.83484514665292,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,6868.49,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003531,2026-03-01 09:14:11,C966735594,M86017546,25866.62,UPI,0,10.16074727249415,9,6,1,0,1,2.0,0,1,0,0,0,0,1,1,1,1,1,1,1.0,1.0,25866.62,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003532,2026-03-01 09:14:12,C1418664331,C570409417,928464.08,NEFT,0,13.74128805002081,9,6,1,0,1,4.0,1,0,0,0,0,1,0,1,0,0,2,1,1.0,1.0,928464.08,1.0,0.0,1.0,9999.0,10.0,1,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0.14,0,7,1,0,0,0,0
TXN_00003533,2026-03-01 09:14:12,C1706151130,M451537187,819.82,UPI,0,6.710303840591382,9,6,1,0,1,1.0,0,1,0,0,0,0,1,1,0,0,1,1,1.0,1.0,819.82,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003534,2026-03-01 09:14:14,C589143360,C1992550266,556218.01,ATM,1,13.228917398551046,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,556218.01,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00003535,2026-03-01 09:14:15,C1534558915,M1239275470,10403.92,UPI,0,9.250034050186933,9,6,1,0,1,2.0,0,1,0,0,0,0,0,1,1,1,1,1,1.0,1.0,10403.92,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003537,2026-03-01 09:14:17,C1136584616,M559706777,3260.92,UPI,0,8.090071258048829,9,6,1,0,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,3260.92,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003536,2026-03-01 09:14:17,C1568354752,C1905079199,121585.11,DEPOSIT,0,11.708378015016121,9,6,1,0,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,121585.11,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00003538,2026-03-01 09:14:18,C1887944568,C644345897,82504.86,DEPOSIT,0,11.32062460010327,9,6,1,0,1,3.0,0,0,0,1,0,0,1,1,0,0,7,1,1.0,1.0,82504.86,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.16,0,8,1,0,0,0,0
TXN_00003540,2026-03-01 09:14:20,C952290958,C1979563377,185433.32,ATM,0,12.130456028251153,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,2,1,1.0,1.0,185433.32,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.2,0,11,1,0,0,0,0
TXN_00003541,2026-03-01 09:14:20,C1712662404,C760883565,121693.48,IMPS,0,11.70926892051062,9,6,1,0,1,4.0,0,0,0,0,1,0,0,1,0,0,1,1,1.0,1.0,121693.48,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003539,2026-03-01 09:14:20,C253283642,C310976964,88711.74,ATM,0,11.393158788198045,9,6,1,0,1,3.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,88711.74,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.14,0,7,1,0,0,0,0
TXN_00003542,2026-03-01 09:14:21,C1175071018,C1136261265,96706.7,ATM,0,11.479448305985848,9,6,1,0,1,3.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,96706.7,1.0,0.0,1.0,9999.0,10.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003543,2026-03-01 09:14:21,C156831231,C36188889,425462.53,DEPOSIT,0,12.960934512393855,9,6,1,0,1,4.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,425462.53,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,1,1
TXN_00003544,2026-03-01 09:14:22,C1829316645,M2031043596,7681.81,UPI,0,8.946740644638638,9,6,1,0,1,2.0,0,1,0,0,0,0,0,1,1,0,1,1,1.0,1.0,7681.81,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003545,2026-03-01 09:14:22,C12504607,M1421024565,3341.48,UPI,0,8.114468325412947,9,6,1,0,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,3341.48,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003546,2026-03-01 09:14:23,C1786241314,C794295331,113998.86,ATM,0,11.643952499305703,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,113998.86,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00003547,2026-03-01 09:14:24,C74159228,C2102549317,1050593.16,NEFT,0,13.864866428758203,9,6,1,0,1,4.0,1,0,0,0,0,0,0,1,0,0,2,1,1.0,1.0,1050593.16,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00003548,2026-03-01 09:14:28,C1870899285,M35554110,56277.8,UPI,0,10.938073189039388,9,6,1,0,1,3.0,0,1,0,0,0,0,0,1,1,1,1,1,1.0,1.0,56277.8,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,1,0
TXN_00003549,2026-03-01 09:14:32,C1306786142,M681228626,24099.94,UPI,0,10.090006122867482,9,6,1,0,0,2.0,0,1,0,0,0,0,1,1,1,1,1,1,1.0,1.0,24099.94,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003550,2026-03-01 09:14:33,C417985615,M348362354,2731.32,UPI,0,7.912906344138929,9,6,1,0,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,2731.32,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003553,2026-03-01 09:14:35,C567762813,C1395746279,878002.78,ATM,0,13.685406177847167,9,6,1,0,1,4.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,878002.78,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00003554,2026-03-01 09:14:35,C666486325,C279565067,1055.0,NEFT,1,6.962243464266207,9,6,1,0,1,1.0,1,0,0,0,0,0,1,1,0,0,1,1,1.0,1.0,1055.0,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003552,2026-03-01 09:14:35,C1223497059,C307721497,207177.99,ATM,0,12.241338384612277,9,6,1,0,1,4.0,0,0,1,0,0,0,0,1,0,0,1,1,1.0,1.0,207177.99,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003551,2026-03-01 09:14:35,C1702013114,C195600860,837378.42,NEFT,0,13.6380325561964,9,6,1,0,1,4.0,1,0,0,0,0,1,0,1,0,0,2,1,1.0,1.0,837378.42,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00003555,2026-03-01 09:14:38,C478997874,C2061354468,78889.1,ATM,0,11.275811023676113,9,6,1,0,1,3.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,78889.1,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00003556,2026-03-01 09:14:38,C898173723,C337822079,74702.63,ATM,0,11.22128396431775,9,6,1,0,1,3.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,74702.63,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003558,2026-03-01 09:14:40,C313969231,M1688968488,1990.22,UPI,0,7.596502795197395,9,6,1,0,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,1990.22,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003557,2026-03-01 09:14:40,C1912253565,C1129451699,199322.96,DEPOSIT,0,12.202686719747653,9,6,1,0,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,199322.96,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,1
TXN_00003559,2026-03-01 09:14:42,C842374863,C308019560,101564.23,ATM,0,11.528456531144933,9,6,1,0,1,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,101564.23,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003560,2026-03-01 09:14:43,C520316810,C1433313209,357440.79,NEFT,0,12.786727802683917,9,6,1,0,1,4.0,1,0,0,0,0,1,0,1,0,0,2,1,1.0,1.0,357440.79,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,1
TXN_00003562,2026-03-01 09:14:46,C1191083201,C572992428,143373.36,DEPOSIT,0,11.873214390603051,9,6,1,0,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,143373.36,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003561,2026-03-01 09:14:46,C536444444,M1451335765,1501.3,UPI,0,7.3147525460683775,9,6,1,0,0,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,1501.3,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003563,2026-03-01 09:14:47,C796524820,C842174448,1419507.92,NEFT,0,14.165821538778202,9,6,1,0,1,4.0,1,0,0,0,0,0,0,1,0,0,1,1,1.0,1.0,1419507.92,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00003564,2026-03-01 09:14:47,C1639183513,M1445902364,11426.96,UPI,0,9.34381826316953,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,1,1,1,1.0,1.0,11426.96,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003565,2026-03-01 09:14:50,C1420801475,C1685192392,35465.49,DEPOSIT,0,10.476343586006157,9,6,1,0,1,2.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,35465.49,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003567,2026-03-01 09:14:50,C1357325543,C1360092022,203165.87,DEPOSIT,0,12.221782940055197,9,6,1,0,1,4.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,203165.87,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,1
TXN_00003566,2026-03-01 09:14:50,C2068024908,M1235498334,11644.48,UPI,0,9.362673400876416,9,6,1,0,1,2.0,0,1,0,0,0,1,0,1,1,1,1,1,1.0,1.0,11644.48,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00003568,2026-03-01 09:14:52,C2065770066,C308724742,165847.48,DEPOSIT,0,12.018829879425152,9,6,1,0,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,165847.48,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,1
TXN_00003569,2026-03-01 09:14:53,C1391514212,C678298772,430086.2,NEFT,0,12.971743257808166,9,6,1,0,1,4.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,430086.2,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00003570,2026-03-01 09:14:53,C2000759125,M727219470,3455.24,UPI,0,8.147936571957237,9,6,1,0,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,3455.24,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,1,0
TXN_00003571,2026-03-01 09:14:55,C784745628,C1192983708,161816.25,DEPOSIT,0,11.994222891026352,9,6,1,0,1,4.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,161816.25,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
